"id","collection","from_date","to_date","public","remarks","created","last_modified","agency_id","frames_service_url","index_service_url","mosaic_service_url","ls4_link"
"5921207e-a1aa-4f0a-9c15-dfbe0795b033","CGL-1961","1961-02-23","1961-02-23",t,"","2018-02-07 16:24:03.514075+00","2019-01-17 18:00:25.662904+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4f3abd21-e519-4540-bb6c-0118ff9fe0e8","CRF-1955","1955-05-11","1955-05-11",t,"","2018-02-07 16:23:57.224432+00","2018-09-06 15:48:15.796003+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"043821a9-1532-4a74-93b0-5029ce0836e2","COP-1973","1973-02-03","1973-02-03",t,"","2018-02-07 16:24:05.915366+00","2018-09-07 19:27:23.641152+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4c5aca55-cf09-41cd-bb72-769f3812cafe","CLB-1958","1958-01-16","1958-01-16",t,"Photo index only","2018-02-07 16:23:43.673276+00","2018-11-13 16:17:33.820643+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"98c90de7-4d42-475e-95fe-7e6869cada77","CUY-1941","1941-03-14","1941-03-14",t,"","2018-02-07 16:24:30.811768+00","2018-11-13 20:39:18.459869+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a6d9ca80-4b65-4dcd-ba0b-8cd4b17841a0","CKI-1973","1973-02-03","1973-02-03",t,"Collection is ASCS, county represented by FIPS code 48063.","2018-02-07 16:24:16.624469+00","2018-11-13 22:09:43.299926+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fbcac46c-a054-4433-b265-7c4f6f28eab4","CKJ-1970","1970-01-31","1970-02-18",t,"","2018-02-07 16:24:19.694901+00","2018-11-13 22:17:52.003361+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"aea399dd-34bf-4675-b714-fffcab3c1d36","DAA-1961","1961-01-23","1961-01-23",t,"","2018-02-07 16:24:27.395877+00","2018-12-21 22:05:01.485104+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"528a16ae-f55f-46b1-8397-eddf42bc4ef7","CUO-1955","1955-12-18","1956-12-18",t,"No photo indexes for this collection","2018-02-07 16:24:34.800841+00","2018-11-14 15:50:41.910985+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"82c2b53c-871d-440c-ba6d-1cf87d11bfb0","CZW-1969","1969-04-06","1969-04-06",t,"No photo index for this collection","2018-02-07 16:24:15.813955+00","2018-11-14 16:52:23.366082+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d17fb155-c7bd-4583-9e68-70585b6db5f6","CRR-1940","1940-11-11","1940-11-21",t,"","2018-02-07 16:24:18.018691+00","2018-11-14 16:43:40.713033+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a42f19a2-1d14-4234-91b4-d66e95a79713","CXD-1961","1961-11-26","1961-12-19",t,"","2018-02-07 16:24:31.357707+00","2018-11-14 20:50:05.872134+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4c39542c-37ca-4a12-aca4-86236e9e426b","DAN-1963","1963-01-05","1963-01-05",t,"","2018-02-07 16:24:30.351114+00","2018-11-14 16:52:26.631283+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ee52c5fb-a706-42b0-860b-b860c3ef76ff","DAL-1953","1953-01-29","1953-01-29",t,"Photo index only","2018-02-07 16:24:27.073157+00","2018-11-10 15:50:07.947613+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d44926c7-ae75-4859-a5f6-e48b18992897","CGR-1959","1959-04-04","1959-04-04",t,"No photo indexes for this collection","2018-02-07 16:24:35.535118+00","2018-11-14 17:30:13.880686+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5c6a7bb0-4916-4358-b8dc-0cadc1b26fc7","CUP-1964","1964-11-24","1964-11-24",t,"","2018-02-07 16:24:25.203917+00","2018-09-06 13:55:42.310735+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8147d631-a29f-4d17-9681-72c48662492a","CLH-1940","1940-04-14","1940-04-14",t,"None
Contains portions of rolls 1 thru 14.","2018-02-07 16:24:12.129797+00","2018-11-14 20:51:06.523089+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1299a1eb-c6d3-4da2-b05e-a8f9f56fb435","CLH-1966","1966-09-23","1966-09-23",t,"None
PHOTO INDEX","2018-02-07 16:24:32.622696+00","2018-02-07 16:24:32.622654+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"66b67a0b-f5d1-4267-a51d-7311bd805cd6","CGL-1949","1949-01-18","1949-02-01",t,"None

N/A","2018-02-07 16:24:21.475023+00","2018-11-14 20:57:35.868384+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2a335504-2f59-4aed-9f9c-c451b0c00e7e","CRH-1956","1956-12-29","1957-02-28",t,"","2018-02-07 16:24:20.382844+00","2018-12-19 13:02:14.976945+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a9707160-f6cd-479e-8d53-142ece750cbb","DAB-1960","1960-02-05","1960-03-20",t,"","2018-02-07 16:24:11.606035+00","2018-11-13 16:56:08.874918+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d49f1707-5599-4c36-964c-0f7cdc6a2679","CKU-1955","1955-02-16","1955-02-16",t,"","2018-02-07 16:24:24.021884+00","2018-09-06 15:46:01.527267+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"82835bf9-6500-4fe3-a791-32cbbecfd00f","CLH-1953","1953-01-24","1953-02-02",t,"","2018-02-07 16:24:15.04324+00","2018-11-14 20:52:59.860067+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a5f3eedf-14fb-4920-8e07-91ca8922cd75","CRJ-1970","1970-11-09","1970-11-09",t,"","2018-02-07 16:24:33.493116+00","2018-12-17 21:38:03.344933+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d25b8f3c-ac64-49ab-8df7-821275edda6d","CLN-1957","1957-11-02","1957-11-02",t,"","2018-02-07 16:24:13.9549+00","2018-04-07 19:41:53.039632+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6dfe9ebe-57b2-47c6-9e0b-98e9f80df2ff","CVB-1957","1957-03-07","1957-03-07",t,"","2018-02-07 16:24:16.302233+00","2018-09-12 22:02:21.07656+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f02b1e4f-d532-44ba-9644-91a47ca8f9d6","DAQ-1959","1959-07-14","1959-07-14",t,"","2018-02-07 16:24:13.268064+00","2018-11-14 21:01:45.457583+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c1c5ea93-6eae-4486-aa44-8fa548498383","CRS-1957","1957-03-13","1957-03-13",t,"None","2018-02-07 16:24:35.166513+00","2018-04-07 22:21:40.819198+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"19ce30d4-c980-411c-b0ac-39baa88ab07d","EOG-1956","1956-09-27","1956-09-27",t,"No photo index for this collection.","2018-02-07 16:24:34.026662+00","2018-12-19 21:07:39.674389+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b31214a3-201f-4020-9766-70446d4080fc","DJS-1956","1956-05-20","1958-05-20",t,"","2018-02-07 16:24:21.962045+00","2018-11-14 21:08:38.477066+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6e67260a-1680-4c7a-88c7-fb3e01bc351f","BRL-1938","1938-09-21","1938-09-21",t,"","2018-02-07 16:24:13.590906+00","2018-04-07 23:14:38.609534+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"31edb93e-3a46-4860-bf30-e70f96e45995","CGP-1970","1970-11-20","1970-11-20",t,"","2018-02-07 16:24:10.22875+00","2018-11-19 20:02:40.847223+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1124b138-8494-4477-80bd-ad4483c1563f","DAL-1959","1959-07-31","1959-07-31",t,"Photo index only","2018-02-07 16:24:23.700024+00","2018-11-10 15:50:26.157167+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fad8abdc-79ea-4e75-9478-de0931fd4211","AWZ-1957","1957-12-21","1959-03-03",t,"","2018-02-07 16:24:21.152931+00","2018-11-19 19:34:34.446989+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5fc12472-664c-4888-8a93-177da1269cd1","DJQ-1958","1958-10-13","1958-10-13",t,"","2018-02-07 16:24:26.423734+00","2018-09-05 19:06:26.223156+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6f7227a5-0979-46e6-b08f-c15f9244251b","CRN-1953","1953-03-04","1953-04-25",t,"","2018-02-07 16:24:32.948257+00","2018-11-13 16:46:36.09056+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b6595c35-7600-4195-ab80-c95414cdb526","CUN-1964","1964-11-22","1964-11-23",t,"","2018-02-07 16:24:24.345278+00","2018-11-19 20:51:18.339449+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c1b320b1-82d4-4410-868b-00cec41eafc0","CGQ-1981","1980-12-16","1981-01-01",t,"Photo index only 

This is an ACSC collection, frames designated with FIPS code rather than 3 alpha county code.","2018-02-07 16:24:12.536685+00","2018-11-19 20:36:03.982916+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"66f22ad0-dac7-4d0b-bdd4-cc213ee073e5","DMS-1958","1958-04-24","1958-04-24",t,"Photo index only","2018-02-07 16:24:28.427302+00","2018-11-19 21:25:30.896685+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a3619635-20b5-4b81-9ac5-7d878f5225a5","USDA-1978","1978-04-21","1978-04-21",t,"Only have single frame for collection: 178-215","2018-11-10 14:26:20.861226+00","2018-11-13 15:30:20.346494+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"dbcf3297-87ed-4efe-9943-ef28ab60077a","CGJ-1968","1968-11-28","1970-02-26",t,"Collection spans from 1968 to 1970","2018-02-07 16:24:18.86922+00","2018-11-19 21:09:24.506509+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"10f21afc-47c5-4a5c-a920-633f1244c26f","1830Z","1955-09-15","1955-09-15",t,"","2018-11-28 23:20:00.791005+00","2018-11-28 23:20:47.245659+00","4c8f450b-e13b-4248-b9fe-769f83c581d6","","","",""
"f140f4d7-948b-4394-80a5-aa24a7c9e331","CUJ-1979","1979-02-28","1979-02-28",t,"This is an ASCS collection that is represented by FIPS code rather than CUJ county code.","2018-08-21 22:30:31.152002+00","2018-08-21 22:32:19.113753+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"81edfbfb-76e5-4648-9a4c-7e27d6b024c0","AWS-1972","1972-01-15","1972-01-15",t,"None
PHOTO INDEX","2018-02-07 16:24:26.748489+00","2018-08-22 13:28:53.344115+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b5ca5574-a720-47d0-b685-839995e7b5a3","DLH-1950","1950-12-10","1950-12-10",t,"None
PHOTO INDEX","2018-02-07 16:24:19.192149+00","2018-08-22 15:32:28.496502+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"02e65a80-5510-440b-af38-c490ddcdd83e","DLH-1960","1960-01-29","1960-01-26",t,"May have 1957 products associated with photo index collection.","2018-02-07 16:24:15.489468+00","2018-08-22 15:38:48.928287+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"59a07787-2f94-4dc4-8014-18f652d5f324","CLE-1949","1949-03-21","1949-03-21",t,"No photo index for this collection.","2018-02-07 16:24:36.26402+00","2018-08-22 15:53:28.464812+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"589b3d3f-e9a4-4c88-a032-9aba58d25be6","CRU-1970","1970-11-15","1970-11-15",t,"","2018-02-07 16:24:09.86325+00","2018-12-18 20:56:44.923399+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2d80c619-a5d3-4534-b88a-28f17671ca3f","CRE-1961","1961-01-16","1961-01-17",t,"Contains portions of rolls 1 & 3.","2018-02-07 16:24:17.490888+00","2018-12-17 21:06:34.435319+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"453edcab-efaf-4784-885d-f3541d463a73","AWX-1951","1951-01-26","1951-01-26",t,"","2018-02-07 16:24:22.283399+00","2018-08-24 15:22:32.803488+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f0f3081b-f494-4d12-9edf-954b1a711cde","CLI-1960","1960-12-20","1961-02-22",t,"Contains products from 1960 photo collection.  Use 1961 photo indexes for photo location.","2018-02-07 16:24:11.282874+00","2018-11-30 20:23:38.179858+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"103ccf72-206f-485d-8679-f6329503cbef","CUQ-1972","1972-02-18","1972-02-18",t,"","2018-02-07 16:24:10.959072+00","2018-08-24 16:41:21.04311+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7d9f1ae2-7603-46a9-ab43-e1b07f721631","763","1944-11-08","1944-11-08",t,"None
PHOTO INDEX","2018-02-07 16:24:30.016214+00","2019-01-02 20:25:15.651207+00","fc7f2321-d7c3-46aa-84fb-9818e826557a","","","",""
"c8421a79-a40e-4187-af82-f7f20b2db60e","CUI-1981","1981-11-04","1981-11-04",t,"No photo index for this collection.","2018-02-07 16:24:29.161557+00","2018-12-19 20:58:39.393363+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e9fa6b10-110b-43ce-9f59-992aa470601b","BQP-1955","1955-01-24","1955-01-24",t,"","2018-02-07 16:24:14.721093+00","2018-09-11 16:40:33.40715+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ea7343a5-f476-45a6-83d9-e5ddb84a8072","BRI-1939","1939-03-06","1939-03-06",t,"No photo indexes for this collection","2018-02-07 16:24:34.43353+00","2018-12-20 15:32:15.860804+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a4760b60-3279-421f-9d16-7e9a0cbbf4bb","CRS-1958","1958-04-15","1958-04-15",t,"","2018-02-07 16:24:22.60698+00","2018-08-30 15:12:06.648007+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f22cc621-ca26-47ab-b765-223544f204cb","CLJ-1957","1957-02-10","1960-03-19",t,"Collection spans from 1957 to 1960. Use USDA 1960 photo index","2018-02-07 16:24:35.899256+00","2019-01-02 17:46:07.299526+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"92a3e808-b71e-4e6d-b118-410dbb634fd0","BRA-1982","1982-01-09","1982-01-09",t,"No photo index for this collection.","2018-02-07 16:24:27.843646+00","2018-09-11 20:36:10.723828+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1908ba13-30a4-438e-8489-2e019d0492b7","DWQ-1968","1968-11-18","1968-11-18",t,"Photo indices only provide partial county coverage.","2018-02-07 16:24:31.972717+00","2019-03-13 17:00:45.929018+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b1633051-967e-4760-80fd-a158ee30f836","803","1944-11-27","1944-11-27",t,"","2019-01-07 21:08:40.628509+00","2019-01-07 21:13:51.914297+00","fc7f2321-d7c3-46aa-84fb-9818e826557a","","","",""
"461d1d5e-a89f-4543-ac08-bde71177a631","BRB-1939","1939-01-29","1939-01-29",t,"","2018-02-07 16:24:32.298515+00","2018-09-11 22:09:17.01221+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9b15f125-e20b-4437-a7b4-a6065d63f7ff","CUL-1950","1950-03-15","1950-03-15",t,"Photo index only","2018-02-07 16:24:14.361918+00","2018-11-10 15:40:39.61207+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d5d6bf06-1f19-4233-9b2f-9f3e488db4c2","CUX-1970","1970-12-13","1971-02-12",t,"","2018-02-07 16:24:20.747251+00","2018-11-13 16:33:10.84804+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"75d3b89e-8893-4f9f-8ddc-d26c25cc966e","CUG-1941","1941-11-02","1941-11-02",t,"No photo index for this collection.","2018-02-07 16:24:54.167764+00","2018-12-12 15:12:29.199386+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"703971ec-947d-45d9-98c2-83ef169c79a8","CLG-1958","1958-03-15","1960-03-19",t,"","2018-02-07 16:24:47.432764+00","2018-11-13 17:38:34.5784+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"02675abd-a957-4a3d-a4ed-5539f92d2362","CUQ-1941","1941-11-16","1942-11-16",t,"No photo indexes for this collection","2018-02-07 16:24:48.377188+00","2018-12-12 16:08:57.02172+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"68596b58-0f0d-41ed-9f89-2beff825fa21","CRO-1940","1940-08-28","1940-08-28",t,"No photo index for this collection","2018-02-07 16:24:56.005716+00","2018-11-14 16:16:12.408533+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"07c1cb00-ecd3-4201-bdec-756b34e2c539","CKI-1961","1961-10-04","1961-10-04",t,"Collection has portions of photo indexes that need to be scanned.","2018-02-07 16:25:04.950628+00","2018-11-14 17:22:50.294376+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"42c7d3b1-86e6-414e-8b63-f763f3fa606d","CLI-1955","1955-12-09","1956-04-06",t,"Use USDA 1956 photo index for this collection.","2018-02-07 16:24:49.103413+00","2018-12-12 16:58:13.843577+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b4ae0c91-bd65-42c2-bccf-651fc36d1552","CVF-1953","1953-03-12","1953-03-12",t,"","2018-02-07 16:24:40.309935+00","2018-09-11 15:47:55.691035+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"07f8e384-bdaa-4979-aa20-ffa1568f3a64","DQO-1952","1952-03-04","1952-03-04",t,"","2018-02-07 16:24:55.638475+00","2018-11-14 20:20:33.875483+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ed865e42-4c12-4ecf-99d6-3d45ae867675","CRQ-1940","1940-10-15","1940-10-15",t,"","2018-02-07 16:24:50.729417+00","2018-11-19 19:41:06.317948+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"74fcd2da-1913-4115-8b48-91fac3e2ad1b","CRJ-1940","1940-12-21","1941-12-21",t,"None","2018-02-07 16:24:57.459403+00","2018-12-17 21:34:08.413797+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6cdda4a4-d4b7-4eb0-b696-2176a6352783","DAK-1944","1944-02-03","1946-02-24",t,"","2018-02-07 16:25:03.854672+00","2018-11-13 15:33:03.02447+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a8034b84-7e1c-45ca-8a40-34d5436c2903","EKE-1939","1939-03-13","1940-01-30",t,"Lower Pecos River Survey.","2018-02-07 16:24:56.734944+00","2018-11-19 19:53:02.748719+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8967d17e-5985-4065-a207-0451c1921f6b","DAP-1974","1974-06-26","1974-06-26",t,"No photo index for this collection","2018-02-07 16:24:43.500705+00","2018-08-17 16:13:31.196838+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"98a1131b-2874-4fe4-b500-4c7aa771735d","CLI-1940","1940-04-20","1940-04-20",t,"","2018-02-07 16:25:02.715502+00","2018-11-30 20:17:00.89828+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f90edf61-7980-4b63-a4fe-5f277781b3e0","806","1944-02-03","1944-02-03",t,"Project 806","2018-02-07 16:24:37.441114+00","2019-01-09 20:25:47.437216+00","fc7f2321-d7c3-46aa-84fb-9818e826557a","","","",""
"6b63dbf1-b749-4306-a0fa-feb8ced3947c","CRV-1940","1940-10-17","1940-10-17",t,"No photo index for this collection.","2018-02-07 16:24:37.805769+00","2018-12-19 21:45:11.547607+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2a357a94-fa33-4b22-a2eb-13fae422e29d","CKT-1949","1949-08-29","1949-08-29",t,"","2018-02-07 16:24:57.097769+00","2018-12-18 14:54:05.821786+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c98750f3-8d94-4b4f-b8d4-4f65d2dc2b86","DAR-1940","1940-10-17","1940-10-17",t,"None
","2018-02-07 16:24:54.530725+00","2018-02-07 16:24:54.530703+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8dc6e78e-b3c3-4979-9ced-bdeb72d809d9","CKZ-1940","1940-06-26","1940-06-26",t,"No photo index for this collection","2018-02-07 16:25:04.586015+00","2018-12-20 13:28:10.315599+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5d495a52-f912-4a3b-95d2-949405c83863","EVK-1946","1946-11-06","1946-11-06",t,"","2018-02-07 16:24:38.89656+00","2018-12-18 20:49:20.115285+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5f10402f-7f95-4df5-a19b-87948f39bbb1","CKW-1940","1940-04-01","1940-04-01",t,"","2018-02-07 16:24:52.015673+00","2018-12-20 14:03:17.080266+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e310f7b6-6a73-46f9-a5b0-22573641fb6c","CKX-1940","1940-01-10","1941-01-10",t,"","2018-02-07 16:24:41.108395+00","2018-12-20 14:10:58.859641+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"18eef66a-71ce-4e99-a0ae-6cf986eb83a0","CFZ-1939","1939-07-04","1939-07-04",t,"No photo index for this collection","2018-02-07 16:24:54.892767+00","2018-12-18 21:10:23.845038+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f97ba56a-003a-41c8-b36a-d2761ce07c0f","CFZ-1949","1949-08-24","1949-08-24",t,"No Photo index for this collection.","2018-02-07 16:24:46.387013+00","2018-12-18 21:11:07.358814+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6e8d1978-4f82-43a8-95da-f2331b2ef4e7","CGH-1957","1957-12-12","1957-12-12",t,"No photo index for this collection.","2018-02-07 16:24:58.190033+00","2018-11-13 16:26:59.787567+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4a1fc136-3fd4-45c6-a7f2-ec8418f3e26b","AXB-1938","1938-04-22","1938-04-22",t,"No photo index for this collection","2018-02-07 16:24:45.657278+00","2018-12-19 20:00:43.80026+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a1f1e703-c36d-442b-a42e-6ca7c70fe584","CLL-1968","1968-11-10","1968-11-10",t,"None
PHOTO INDEX","2018-02-07 16:24:39.663403+00","2018-08-22 17:13:12.905295+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ed588289-a06c-47e2-bbc9-344322e5ae4b","DAX-1937","1937-04-10","1937-04-10",t,"","2018-02-07 16:24:45.113431+00","2018-08-17 20:11:15.465625+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"52c9da78-0aeb-47ab-8f9c-f689ac3baf81","CRN-1940","1940-09-09","1940-10-01",t,"","2018-02-07 16:24:58.916114+00","2018-11-13 16:45:06.637652+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ba483871-8524-4212-a076-7700ddd8230c","DWP-1959","1959-12-22","1959-12-22",t,"","2018-02-07 16:25:04.219665+00","2018-04-07 19:32:01.895914+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"049e0920-6948-40d3-accb-5af74a760756","CUM-1955","1955-11-25","1955-11-25",t,"None","2018-02-07 16:24:58.553362+00","2018-04-07 14:40:41.370079+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"50c00573-9805-42cf-9e81-fa2a81ade09f","CLE-1941","1941-11-09","1941-11-25",t,"No photo index for this collection.","2018-02-07 16:25:03.488446+00","2018-12-20 14:39:46.5121+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3eb50727-1b74-4b38-9f5e-03a436eb58d5","DAW-1936","1936-07-01","1936-07-01",t,"","2018-02-07 16:24:47.110907+00","2018-08-21 20:43:55.802539+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9ff6cd30-807f-4cfd-8f47-9a36afcb3fdd","DBE-1942","1942-02-05","1942-02-05",t,"","2018-02-07 16:24:42.228497+00","2018-12-20 15:15:13.29346+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d666dbde-6d06-4c14-84a3-39adf3226cd3","CLJ-1949","1949-11-15","1951-01-04",t,"Collection spans from 1949 to 1951, use 1951 USDA Photo index","2018-02-07 16:24:52.989504+00","2019-01-02 17:43:53.955005+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f9445399-d381-422c-8d1a-41460d1dddee","CRK-1979","1979-11-14","1979-11-14",t,"Collection represented with FIPS code rather than 3 alpha county code.","2018-02-07 16:24:44.228023+00","2019-01-02 20:21:37.712537+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e509e30b-0339-421a-83c7-9d247e40bb3b","269816","1983-01-27","1983-01-27",t,"HAP","2018-02-07 16:24:43.864313+00","2018-10-31 15:58:23.996541+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"7b506d11-1b9d-4b40-b9b2-a8d1e7c216bc","DAH-1957","1957-04-09","1957-04-09",t,"","2018-02-07 16:24:51.235487+00","2019-03-13 20:43:36.082277+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e51c48be-4014-49c9-8be5-a992d35e3a2b","BRJ-1938","1938-08-10","1938-08-10",t,"County boundaries are different than present day.","2018-02-07 16:24:50.330202+00","2019-03-22 15:47:04.476739+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"59e97121-32a2-49c4-8a6b-0a96fd587d13","CUV-1941","1941-11-01","1941-11-01",t,"","2018-02-07 16:24:52.338688+00","2018-09-05 16:01:37.193141+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"95cb8999-eb06-4b3a-a0ad-9da118457dba","BRF-1949","1949-04-01","1949-04-01",t,"","2018-02-07 16:24:51.683361+00","2018-08-27 18:13:13.953191+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9a1a5234-c1cb-4c1e-b481-cbfb24fba30a","287518","1976-05-03","1976-05-03",t,"","2018-02-07 16:25:01.439334+00","2018-08-28 20:17:31.299331+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"dc79eeff-168a-4fae-b78b-9a0c02487ba2","DBD-1941","1943-12-18","1943-12-18",t,"","2018-08-22 19:52:53.18999+00","2018-08-23 22:44:12.601185+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"470bc129-d789-49e7-87b5-b3a8de64dd15","AWW-1944","1944-02-04","1944-02-04",t,"","2018-02-07 16:24:52.665866+00","2018-08-24 14:45:59.350771+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e31cbfa7-4834-4328-a94f-fb62a74e6801","CGD-1980","1980-11-06","1980-11-06",t,"No Index for this collection.","2018-02-07 16:25:03.081923+00","2018-09-07 21:16:53.654749+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"db1db457-a368-48c8-bd4f-6df0dd326708","CUL-1941","1941-11-15","1941-11-15",t,"No photo index for this collection.","2018-02-07 16:24:48.739194+00","2018-11-10 15:40:24.471109+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
