date_added,filename,urlized_category,thumb_url,supplemental_report,spatial_reference,alternative_data,available_formats,download,pop_link,status_map_cartodb_id,template,relationship_tag,agency_gis_page,title,coverage_extent,detail_image_url,tile_index,category,description,derivative_data,order,recommended_use,name,download_link,tile_index_url,overview_image_url,supplemental_report_url,download_size,lidar_breaklines,type,lidar_breaklines_url,tags,agency_web,license_text,footprint,agency,license_url,license,data_download_lvl,wms_category,date_created,statewide_coverage,known_issues,source,wms_link,short_description,urlized_name,natural_image_url,urban_image_url,cir_link,nc_link,hueco_tanks_link,powderhorn_ranch_link,hidden_pines_link,elpaso_link,dfw_link,amarillo_link,lubbock_link,brazos_link,palestine_link,status_map_url
 2014-02-01, data-catalog/entry/usgs-2008-border-30cm-nc.md, orthoimagery-regional, images/data-catalog/entry/usgs_2008_border_30cm_nc_th.jpg,," <p><a href='https&#58;//epsg.io/26913'>EPSG 26913</a>, <a href='https&#58;//epsg.io/26914'>EPSG 26914</a>, <a href='https&#58;//epsg.io/26915'>EPSG 26915</a></p>", None," GeoTiff, JPEG 2000", T,, e9a70f9a-def0-11e4-9f49-0e9d821ea90d, data-catalog-entry.html,,, USGS 2008 Border 30cm NC, Texas-Mexico Border,, T, Orthoimagery - Regional,"An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map. For this dataset, the natural color orthoimages were produced at 0.3-meter pixel resolution (approximately 1-foot). The design accuracy is estimated not to exceed 6 meter horizontal RMSE for locations within the United States.Each orthoimage provides imagery for a 1500-meter by 1500-meter block on the ground. The projected coordinate system is UTM with a NAD83 datum, spheroid GRS80. There is no image overlap between adjacent files. The naming convention is based on the U.S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage.These data have been created as a result of the need for having geospatial data immediately available and easily accessible in order to provide geographic reference for federal, state, and local emergency responders, as well as for homeland security efforts. Orthoimages also serve a variety of purposes, from interim maps to field references for earth science investigations and analysis. The digital orthoimage is useful as a layer of a geographic information system. These data can be used to provide reference information for web browsers and for map applications at a scale of 1:100:000 or smaller.", None,, Basemap, USGS 2008 Border 30cm NC Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/usgs_2008_border_30cm_nc_tileindex.zip, images/data-catalog/entry/usgs_2008_border_30cm_nc_overview.jpg,,,, Raster,," Border, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, United States Geological Survey", www.usgs.gov/, Public Domain (Creative Commons CC0), US National Grid, United States Geological Survey, https://creativecommons.org/publicdomain/zero/1.0/, CC0, qquad,, 2008,, None, USGS,, <p>Natural Color 30 centimeter orthoimagery covering the Texas\Mexico Border.</p>, usgs-2008-border-30cm-nc, images/data-catalog/entry/usgs_2008_border_30cm_nc_natural.jpg,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/national-elevation-dataset-ned-2004.md, elevation, images/data-catalog/entry/national_elevation_dataset_ned_2004_th.jpg,, <p><a href='https&#58;//epsg.io/4326'>EPSG 4326</a></p>,, ESRI GRID, T,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, National Elevation Dataset (NED) 2004, Texas, images/data-catalog/entry/national_elevation_dataset_ned_2004_detail.jpg, T, Elevation,"The National Elevation Dataset (NED) is a seamless raster product primarily derived from USGS 30-meter Digital Elevation Models (DEMs). NED data are available from The National Map Viewer as 1 arc-second (approximately 30 meters) for the CONUS, and at 1/3 and 1/9 arc-seconds (approximately 10 and 3 meters, respectively) for parts of the United States.The National Elevation Dataset (NED) is the primary elevation data product of the USGS and serves as the elevation layer of The National Map. The June 2004 release of the National Elevation Dataset (NED) represents the 25th update of the 1-arc-second NED layer since the bi-monthly maintenance schedule began in June 2000.This release includes existing source data and all new 7.5-minute digital elevation models (DEMs) available in the USGS Sales Database (SDB) as of May 1, 2004.", None,, Basemap, National Elevation Dataset (NED) 2004,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/national_elevation_dataset_ned_2004_tileindex.zip, images/data-catalog/entry/national_elevation_dataset_ned_2004_overview.jpg,,,, Raster,," National, Elevation, Texas, Statewide, Topography, USGS, United States Geological Survey", www.usgs.gov/, Public Domain (Creative Commons CC0), USGS 1 Degree Block, United States Geological Survey, https://creativecommons.org/publicdomain/zero/1.0/, CC0, quad,, 2004,," Age, Methods of creation", USGS,, <p>The National Elevation Dataset (NED) is the primary elevation data product of the USGS and serves as the elevation layer of The National Map.</p>, national-elevation-dataset-ned-2004,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/tpwd-state-park-trails.md, cultural, images/data-catalog/entry/tpwd_state_park_trails_th.jpg,,, None, KMZ,,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, TPWD State Park Trails, Texas,,, Cultural,"Texas Parks and Wildlife (TPWD) trails of State Parks, State Natural Areas and State Historic Sites.", None,," Basemap, Research, Analysis", TPWD State Park Trails, http://www.tpwd.state.tx.us/state-parks/park-information/maps/park-gis-files,, images/data-catalog/entry/tpwd_state_park_trails_overview.jpg,, Varies,, Vector,," State Parks, TrailsState Parks, TPWD, Texas Parks and Wildlife Department", https://tpwd.texas.gov/,, State, Texas Parks and Wildlife Department,, NA, state,, Creation date varies,, None, TPWD,," <p>Texas Parks and Wildlife (TPWD) trails of State Parks, State Natural Areas and State Historic Sites.</p>", tpwd-state-park-trails,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/texas-nhd-river-streams-and-waterbodies.md, hydrography, images/data-catalog/entry/texas_nhd_river_streams_and_waterbodies_th.jpg,, <p><a href='https&#58;//epsg.io/4269'>EPSG 4269</a></p>, TxDOT and TWDB hydrography," Shapefile, Geodatabase", T,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,," Texas NHD River, Streams, and Waterbodies", Statewide coverage, images/data-catalog/entry/texas_nhd_river_streams_and_waterbodies_detail.jpg,, Hydrography,"This dataset is an extraction for the full NHD. Rivers and Streams are all features from NHD where type is river, stream, canal, or artificial channel. Waterbodies are all features from NHD where type is reservoirs, estuaries, lakes, or playas and area is at least .15 SQ KM.Generalized statewide hydrographic dataset which provides unique stream and river identification codes and flow information at the 1:100,000 scale. Primarily for cartographic representation. The 1:24,000 National Hydrography Dataset (NHD), jointly developed by the USGS and the Environmental Protection Agency (EPA), is a hydrologic data network designed to show all surface water features including rivers and streams, ponds and lakes, springs, canals, wetlands, and shorelines.The NHD dataset allows stream conditions to be modeled enabling the user to predict the downstream impact of a flood event. Also available is a generalized statewide hydrographic dataset which provides unique stream and river identification codes and flow information at the 1:100,000 scale. The NHD dataset can be downloaded directly from the USGS NHD website.", None,," Basemap, research"," Texas NHD River, Streams, and Waterbodies", https://tnris-datadownload.s3.amazonaws.com/d/usgs-rivers/state/tx/usgs-rivers_tx.zip,, images/data-catalog/entry/texas_nhd_river_streams_and_waterbodies_overview.jpg,, 1.5 GB,," Vector (Point, polygon, polyline)",," National Hydrography Dataset, NHD, United States Geological Survey, USGS, Statewide, Texas, Water, Hydro, River, Stream, Plus",, Public Domain (Creative Commons CC0), State,, https://creativecommons.org/publicdomain/zero/1.0/, CC0, state,, 2009-2014,,," USGS, EPA, TNRIS",," <p>Generalized statewide hydrographic dataset which provides unique stream and river identification codes and flow information at the 1&#58;100,000 scale.</p>", texas-nhd-river-streams-and-waterbodies,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/fema-2011-61cm-comal-guadalupe.md, lidar, images/data-catalog/entry/fema_2011_61cm_comal_guadalupe_th.jpg, T, <p><a href='https&#58;//epsg.io/26914'>EPSG 26914</a></p>," 3M Hydro-flattened DEM, 3D Breaklines", LAS, T,, a2fd3bfc-df8e-11e4-944b-0e018d66dc29, data-catalog-entry.html,,," FEMA 2011 61cm Comal, Guadalupe"," Comal, Guadalupe",, Lidar, Lidar,"This Lidar dataset represents digital elevation information covering Comal, Guadalupe Counties, TX. The Lidar data was acquired by Fugro EarthData in 2011 using Leica ALS60 Lidar system at a nominal point spacing of 0.61 meters. The project was funded by FEMA to assist with hydrologic studies and hydraulic analysis to determine the risk of flood hazards.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)", 5ft Contours, T," Basemap, Research, Analysis"," FEMA 2011 61cm Comal, Guadalupe Lidar",, https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip, images/data-catalog/entry/fema_2011_61cm_comal_guadalupe_overview.jpg, https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/fema_2011_61cm_comal_guadalupe_supplementalreports.zip,, T, Raster, https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/fema_2011_61cm_comal_guadalupe_breaklines.zip," Comal, Guadalupe, Lidar, Point Cloud, LAS, Elevation, County, Historical", http://www.fema.gov/, Public Domain (Creative Commons CC0), N/A, Federal Emergency Management Agency, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2011,, None, FEMA,," <p>Lidar for Comal, Guadalupe Counties, TX.</p>", fema-2011-61cm-comal-guadalupe,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/tceq-surface-water-quality-monitoring-stations.md, hydrography, images/data-catalog/entry/tceq_surface_water_quality_monitoring_stations_th.jpg,, <p><a href='https&#58;//epsg.io/4269'>EPSG 4269</a></p>, None," Shapefile, Geo-Database, KML",,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, TCEQ Surface Water Quality Monitoring Stations, Texas, images/data-catalog/entry/tceq_surface_water_quality_monitoring_stations_detail.jpg,, Hydrography,"This layer contains active and historical TCEQ Surface Water Quality Monitoring Stations for the entire state of Texas. The locations for this layer were obtained from TCEQ surface water quality monitoring programs and from other entities including but not limited to: Texas Commission on Environmental Quality (TCEQ), or predecessor agencies Engineering/Environmental firms U.S. Geological Survey (USGS) Texas Department of Health (TDH) Councils of Governments Local Governments River Authorities and Utility Districts Texas Parks and Wildlife Department (TPWD) Railroad Commission of Texas (RRC)U.S. Army Corps of Engineers (USACE) Texas Institute of Applied Environmental Research (TIAER) University of Texas Marine Science Institute (UTMSI) Texas A & M University Corpus Christi Center for Coastal Studies (TAMUCC CCS) Underground Water Conservation Districts International Boundary and Water Commission (IBWC) This layer was built using the best existing location data available from these sources. All location data has been reviewed by the custodian, but some errors may still remain. If data users identify errors, they are encouraged to provide details to the custodian to facilitate correction.This dataset is intended for general purpose use, to determine locations of current and historical surface water quality monitoring stations as maintained by TCEQ. It is intended for use in planning future monitoring efforts and for reference when requesting surface water quality monitoring data from the TCEQ.", None,," Basemap, Research, Analysis", TCEQ Surface Water Quality Monitoring Stations, https://www.tceq.texas.gov/assets/public/gis/exports/swqms.zip,, images/data-catalog/entry/tceq_surface_water_quality_monitoring_stations_overview.jpg,,,, Vector,," Texas, Statewide, Watershed, Hydrography, Hydrology, HUC,", http://www.tceq.state.tx.us/,, State, Texas Commission on Environmental Quality,, NA, Statewide,, Creation date varies,, None, TCEQ,, <p>This layer contains active and historical TCEQ Surface Water Quality Monitoring Stations for the entire state of Texas.</p>, tceq-surface-water-quality-monitoring-stations,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/nctcog-2007-1ft-nc.md, orthoimagery-regional, images/data-catalog/entry/nctcog_2007_1ft_nc_th.jpg,, <p><a href='https&#58;//epsg.io/2276'>EPSG 2276</a></p>, None,,,, 2bbe6dde-e2b5-11e4-b38f-0e0c41326911, data-catalog-entry.html,,, NCTCOG 2007 1ft NC, NCTCOG Counties, images/data-catalog/entry/nctcog_2007_1ft_nc_detail.jpg, T, Orthoimagery - Regional,"The North Central Texas Council of Governments has facilitated the purchase of digital aerial photography (orthos) for the following eight counties in North Central Texas: Collin, Dallas, Denton, Ellis, Kaufman, Navarro, Rockwall and Tarrant. The orthos are six-inch resolution and were collected from January to March of 2005. NCTCOG's contractor for this project is Bohannan Huston. Each TIFF ortho tile is 3,000' x 2,000', or 0.215 square miles.", None, T, Basemap, NCTCOG 2007 1ft NC Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/nctcog_2007_1ft_nc_tileindex.zip, images/data-catalog/entry/nctcog_2007_1ft_nc_overview.jpg,,,, Raster,," North Central Texas Council of Governments, NCTCOG, Dallas, Fort Worth, Tarrant, County, Regional, Orthoimagery, Aerial Imagery, Natural Color, NC, Historical", www.nctcog.org/, Public Domain (Creative Commons CC0), NCTCOG Flight Grid, North Central Texas Council of Governments, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2007,, None, NCTCOG,, <p>North Central Texas Council of Governments facilitated the purchase of digital aerial photography (orthos) for the following 11 counties in North Central Texas</p>, nctcog-2007-1ft-nc,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/tpwd-texas-ecological-systems-data.md, land-use-land-cover, images/data-catalog/entry/tpwd_texas_ecological_systems_data_th.jpg,,, None, Shapefile and Raster,,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, TPWD Texas Ecological Systems Data, Texas,,, Land Use - Land Cover,"The [Landscape Ecology Program](http://tpwd.texas.gov/landwater/land/programs/landscape-ecology/) at [Texas Parks and Wildlife Department] (http://tpwd.texas.gov/), in cooperation with private, state, and federal partners, has produced a new 398 class, 10 meter spatial resolution land classification map for Texas, known as the [Ecological Mapping Systems of Texas](http://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/). This was accomplished by attributing land cover and abiotic variables to 10 meter resolution image objects generated from NAIP photographs, and then executing expert rules in the form of: land cover + abiotic variables = mapped type.In some regions, enhanced satellite land cover classification, landform modeling efforts, or other ancillary data were included to map important current vegetation types. More than 14,000 ground data samples were collected in support of the mapping effort, the largest effort of this kind ever in Texas. Significant overall improvements over existing maps included better spatial and thematic resolution as well as the mapping of many live oak types statewide, evergreen versus deciduous shrublands in appropriate regions, a wide variety of disturbance types, and types over unique soils (e.g. salty, deep sand, gyp-influenced). The vegetation database resulted in an accuracy of 74% to 90%. These results are used by a wide variety of partners in Texas for conservation planning and management. Updates to the vegetation data may occur as funds are available in regions that are priorities for either TPWD or partners.The [Ecological Mapping Systems (EMS)](http://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/) dataset is available for download online by ecoregion in vector, or statewide in raster format. The EMS dataset is also available through an user-friendly, interactive web app known as the [Texas Ecological Analytical Mapper (TEAM app)](http://tpwd.texas.gov/landwater/land/programs/landscape-ecology/team/). The TEAM app allows users to: view EMS data in relation to soils, hydrology, and ecoregion layers; print/export custom maps and reports of habitat data for custom areas/boundaries to PDF, KMZ, or Shapefiles; and calculate acres of vegetation types within an area of interest.", None,," Basemap, Research, Analysis", TPWD Texas Ecological Systems Data, http://tpwd.texas.gov/landwater/land/programs/landscape-ecology/ems/,, images/data-catalog/entry/tpwd_texas_ecological_systems_data_overview.jpg,, 5.5 GB,, Raster and Vector,," Vegetation, Communities, Land Use, Texas, Statewide, TPWD, Texas Parks and Wildlife Department", https://tpwd.texas.gov/,, State, Texas Parks and Wildlife Department,, NA, state,, Creation date varies,," Vectorized from Raster images, stair step effect", TPWD,," <p>The Texas EMS dataset comprises 398 vegetation types for the entire state of Texas in a geospatial format. This dataset was developed from aerial imagery, 14,000+ ground control points, and modeling various abiotic variables such as, slope, elevation, and soils.</p>", tpwd-texas-ecological-systems-data,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/stratmap-2011-50cm-austin-grimes-walker.md, lidar, images/data-catalog/entry/stratmap_2011_50cm_austin_grimes_walker_th.jpg, T, <p><a href='https&#58;//epsg.io/26914'>EPSG 26914</a></p>," 1M Hydro-flattened DEM, 3D Breaklines", LAS, T,, 604fea76-e2bc-11e4-986c-0e018d66dc29, data-catalog-entry.html,,," StratMap 2011 50cm Austin, Grimes, Walker"," Austin, Waller, Grimes, Walker",, Lidar, Lidar,"The project area is 840 tiles covering approximately 3300 square miles in the Austin / Waller counties of Texas. The project design of the Lidar data acquisition was developed to support a nominal post spacing of 0.5 meter. The AeroMetric, Inc. acquisition covered 440 flights lines in 51 lifts from January 8, 2011 through February 3, 2011. Lidar data collection was performed with a Piper Navajo aircraft, utilizing an Optech Gemini sensor, Serial Number 07SEN201, collecting multiple return x, y, and z data as well as intensity data. Keystone Aerial Surveys was sub-contracted by AeroMetric, Inc. to complete a portion of the acquisition of this area. Keystone completed 26 of the 51 lifts, utilizing an Optech Gemini sensor, Serial Number 05SEN191, in a Cessna 310. the Lidar data was processed to achieve a bare ground surface.The purpose of this project is to collect and deliver topographic elevation point data derived from multiple return light detection and ranging (Lidar) measurements for north region in Texas. The elevation data will be used as base data for Texas flood plain mapping.This dataset was acquired through the High Priority Imagery and Data Sets (HPIDS) contract. The contract was created in 2009 to maximize spending power by coordinating geospatial data purchases to share costs and to ensure that acquired data meet high standards of quality. The successor to HPIDS is the StratMap contract, established in 2015.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)", 5ft Contours, T," Basemap, Research, Analysis"," StratMap 2011 50cm Austin, Grimes, Walker Lidar",, https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip, images/data-catalog/entry/stratmap_2011_50cm_austin_grimes_walker_overview.jpg, https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_2011_50cm_austin_grimes_walker_supplementalreports.zip,, T, Raster, https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/stratmap_2011_50cm_austin_grimes_walker_breaklines.zip," Austin, Grimes, Walker, Lidar, Point Cloud, LAS, Elevation, County, Historical",, Public Domain (Creative Commons CC0), 1/16 USGS Quadrangle,, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2011,, None, TNRIS,," <p>Lidar data for Austin, Grimes, Walker</p>", stratmap-2011-50cm-austin-grimes-walker,,,,,,,,,,,,,,
 2015-10-12, data-catalog/entry/texas-orthoimagery-program-top-2015-50cm-nc-cir.md, orthoimagery-statewide, images/data-catalog/entry/texas_orthoimagery_program_top_2015_50cm_nc_cir_th.jpg, T," <p><a href='https&#58;//epsg.io/26913'>EPSG 26913</a>, <a href='https&#58;//epsg.io/26914'>EPSG 26914</a>, <a href='https&#58;//epsg.io/26915'>EPSG 26915</a></p>", None," GeoTiff, JPEG 2000", T, https://webservices.tnris.org/arcgis/rest/services/TOP/TOP15_NC_CIR_50cm/ImageServer?f=jsapi, 1d62d64c-729f-11e5-bd02-0ecd1babdde5, data-catalog-entry.html,,, Texas Orthoimagery Program (TOP) 2015 50cm NC\CIR," Partial, Acquisition still in progress",, T, Orthoimagery - Statewide,"The 0.5-meter orthoimagery covering the entire State of Texas were flown from October 2014 to August 2015. The majority of the moderate to heavy vegetation areas were acquired during leaf-off conditions. The 2014/2015 Statewide Orthoimagery Project under the Texas Orthoimagery Program (TOP) was administered by the Texas Natural Resources Information System (TNRIS), part of the Texas Water Development Board (TWDB) for 0.5-meter orthoimagery statewide with select areas additionally flown for 6-inch/1-foot orthoimagery.The Statement of Work was issued by the Strategic Mapping Program (StratMap) of TNRIS. Contributing partners to the statewide 0.5-meter orthoimagery were the Texas Department of Transportation (TxDOT), the Texas General Land Office (GLO), the Texas Commission on Environmental Quality (TCEQ), and the Railroad Commission of Texas (RRC). Partners that increased pixel resolution from 0.5-meter to 6-inch/1-foot in select areas were the University Lands, the San Antonio River Authority, Texas Parks and Wildlife, and the City of Georgetown.All orthoimagery acquired under this project are 4-band (R,G,B,NIR), natural color and color infrared capable. Each 0.5-meter image tile covers one 4th of a USGS Digital Orthophoto Quad (DOQ) resulting in a Digital Orthophoto Quarter-Quad (DOQQ) or approximately 16 square miles with minimum 150-meter buffers. Available image formats are compressed JPEG2000 and uncompressed GeoTIFF.", None,, Basemap, Texas Orthoimagery Program (TOP) 2015 50cm NC\CIR Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/texas_orthoimagery_program_top_2015_50cm_nc_cir_tileindex.zip, images/data-catalog/entry/texas_orthoimagery_program_top_2015_50cm_nc_cir_overview.jpg, https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/texas_orthoimagery_program_top_2015_50cm_nc_cir_supplementalreports.zip, 100 MB,, Raster,," Texas, Statewide, Color Infrared, CIR, Natural Color, NC, Orthoimagery, Aerial, Imagery, Historical",, Public Domain (Creative Commons CC0)," 1/4 USGS Quadrangle, County",, https://creativecommons.org/publicdomain/zero/1.0/, CC0," county,qquad", Texas Orthoimagery Program, 2015, T, None, TNRIS, https://webservices.tnris.org/arcgis/services/TOP/TOP15_NC_CIR_50cm/ImageServer/WMSServer, <p>The 0.5-meter orthoimagery covering the entire State of Texas were flown from October 2014 to August 2015.</p>, texas-orthoimagery-program-top-2015-50cm-nc-cir, images/data-catalog/entry/texas_orthoimagery_program_top_2015_50cm_nc_cir_natural.jpg,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/glo-dispersant-use-pre-approval-zone.md, boundary, images/data-catalog/entry/glo_dispersant_use_pre_approval_zone_th.jpg,, <p><a href='https&#58;//epsg.io/3857'>EPSG 3857</a></p>, None, Shapefile,, http://gisweb.glo.texas.gov/glomap/index.html, 68ef2a5a-decc-11e4-8cd4-0e018d66dc29, data-catalog-entry.html,,, GLO Dispersant Use Pre-Approval Zone, Texas,,, Boundary,Boundaries of pre-approved area for use of dispersant in oil spill response. Boundaries were created by combining the 10-meter offshore bathymetric contour and the three nautical mile line. The boundary follows whichever line is farthest offshore. Data are not to be used for navigation or for mapping at large scales., None,," Basemap, Research, Analysis", GLO Dispersant Use Pre-Approval Zone, http://www.glo.texas.gov/land/land-management/gis/files/dispzone.zip,, images/data-catalog/entry/glo_dispersant_use_pre_approval_zone_overview.jpg,, 1 MB,, Vector,," Texas, GLO, TxGLO, Land, Oil, Gas, Access, Tracts", http://www.glo.texas.gov/,, Texas Coastal, Texas General Land Office,, NA, state,, Creation date varies,, None, GLO,, <p>Boundaries of pre-approved area for use of dispersant in oil spill response. line is farthest offshore.</p>, glo-dispersant-use-pre-approval-zone,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/national-agriculture-imagery-program-naip-2012-1m-nc-cir.md, orthoimagery-statewide, images/data-catalog/entry/national_agriculture_imagery_program_naip_2012_1m_nc_cir_th.jpg,," <p><a href='https&#58;//epsg.io/26913'>EPSG 26913</a>, <a href='https&#58;//epsg.io/26914'>EPSG 26914</a>, <a href='https&#58;//epsg.io/26915'>EPSG 26915</a></p>", None," GeoTiff, JPEG 2000", T, https://webservices.tnris.org/arcgis/rest/services/NAIP/NAIP12_NC_CIR_1m/ImageServer?f=jsapi, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, National Agriculture Imagery Program (NAIP) 2012 1m NC\CIR, Texas,, T, Orthoimagery - Statewide,"The National Agriculture Imagery Program (NAIP) acquires aerial imagery during the agricultural growing seasons in the continental United States. It is administered by the USDA's Farm Service Agency (FSA) through the Aerial Photography Field Office (APFO) in Salt Lake City. The primary goal of the NAIP program is to make digital ortho photography available to governmental agencies and the public within a year of acquisition.This ""leaf-on"" imagery is used as a base layer for GIS programs in FSA's County Service Centers, and is used to maintain the Common Land Unit (CLU) boundaries. Projects are contracted each year based upon available funding and the FSA imagery acquisition cycle. Beginning in 2003, NAIP was acquired on a 5-year cycle. 2008 was a transition year, and a three-year cycle began in 2009.Since the NAIP program began in 2003, vendors have been transitioning to digital sensors in imagery acquisition. NAIP imagery products are available either as digital ortho quarter quad tiles (DOQQs) or as compressed county mosaics (CCM). The area for DOQQs corresponds to the USGS topographic quadrangles. Each image tile covers a 3.75 x 3.75 minute quarter quadrangle plus a 300 meter buffer on all four sides. CCMs are generated by compressing DOQQ image tiles into a single mosaic. All individual tile images and the resulting mosaic are rectified in the UTM coordinate system, NAD 83, and cast into a single predetermined UTM zone.", Compressed County Mosaics,, Basemap, National Agriculture Imagery Program (NAIP) 2012 1m NC\CIR Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/national_agriculture_imagery_program_naip_2012_1m_nc_cir_tileindex.zip, images/data-catalog/entry/national_agriculture_imagery_program_naip_2012_1m_nc_cir_overview.jpg,, 75 MB,, Raster,," Texas, Statewide, National Agricultural Imagery Program, NAIP, United States Department of Agriculture, USDA, Natural Resources Conservation Service, NRCS, Natural Color, NC, Infrared, CIR, Mosaic, Orthoimagery, Aerial, Historical", http://www.fsa.usda.gov/programs-and-services/aerial-photography/imagery-programs/naip-imagery/, Public Domain (Creative Commons CC0)," 1/4 USGS Quadrangle, County", United States Department of Agriculture, https://creativecommons.org/publicdomain/zero/1.0/, CC0," county,qquad", National Agriculture Imagery Program, 2012, T, Only color balanced with 3 of 4 bands, USDA, https://webservices.tnris.org/arcgis/services/NAIP/NAIP12_NC_CIR_1m/ImageServer/WMSServer, <p>The National Agriculture Imagery Program (NAIP) acquires aerial imagery during the agricultural growing seasons in the continental United States.</p>, national-agriculture-imagery-program-naip-2012-1m-nc-cir, images/data-catalog/entry/national_agriculture_imagery_program_naip_2012_1m_nc_cir_natural.jpg, images/data-catalog/entry/national_agriculture_imagery_program_naip_2012_1m_nc_cir_urban.jpg,,,,,,,,,,,,
