"id","collection","from_date","to_date","public","remarks","created","last_modified","agency_id","frames_service_url","index_service_url","ls4_link","mosaic_service_url"
"607f2c49-3dc5-4eef-8e5b-dd358500ab21","AWZ-1974","1974-02-04","1974-02-05",t,"None

PHOTO INDEX","2018-02-07 16:23:05.839256+00","2018-02-07 16:23:05.839223+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d4162dde-8d7e-4b8c-bded-d1799c318e88","CJC-1939","1939-12-08","1939-12-08",t,"None
","2018-02-07 16:23:06.321916+00","2018-02-07 16:23:06.321895+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3cbadaec-2871-42ad-ab0c-dc9fa64be992","DAD-1952","1952-10-07","1952-11-12",t,"None

PHOTO INDEX","2018-02-07 16:23:06.68754+00","2018-02-07 16:23:06.687518+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b4ff7ad4-b601-4855-bfce-635eafcd478b","BRA-1939","1939-02-25","1939-02-25",t,"None
PHOTO INDEX","2018-02-07 16:23:07.632198+00","2018-02-07 16:23:07.632178+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e1937c1c-8c27-478d-b2e3-7aab909a0487","AWU-1939","1939-02-16","1939-02-16",t,"None
PHOTO INDEX","2018-02-07 16:23:08.43769+00","2018-02-07 16:23:08.437669+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fd34a0f2-f34a-4274-baba-5e55abae4557","BQY-1964","1964-10-07","1964-10-07",t,"None
PHOTO INDEX - MISSING","2018-02-07 16:23:08.7598+00","2018-02-07 16:23:08.75978+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"415d9172-f513-4287-a4fe-4478eb9848b1","CUW-1967","1967-11-30","1967-11-30",t,"None
Contains portions of rolls 1-3.","2018-02-07 16:23:09.081235+00","2018-02-07 16:23:09.081214+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"476abcd5-e04e-4f67-ac00-8172b20741b1","CKI-1955","1955-03-23","1955-03-23",t,"None
PHOTO INDEX","2018-02-07 16:23:09.485722+00","2018-02-07 16:23:09.485701+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f350a35d-6b4e-4001-bae5-a3c330346d58","DDG-1946","1946-01-25","1946-01-25",t,"None
PHOTO INDEX","2018-02-07 16:23:12.542841+00","2018-02-07 16:23:12.542821+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"0af77daf-8ee7-4590-8d13-61fdb9d2e637","CGO-1951","1951-01-04","1951-01-04",t,"None
PHOTO INDEX","2018-02-07 16:23:12.865016+00","2018-02-07 16:23:12.864983+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"520bc0b8-cb60-464f-ad6e-658a5c14da8e","CLI-1956","1956-04-06","1956-04-06",t,"None
PHOTO INDEX","2018-02-07 16:23:13.189418+00","2018-02-07 16:23:13.189396+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c3f08d6a-6bd3-445c-ac85-b1aeef2e4742","BQY-1938","1938-09-19","1938-12-24",t,"None
PHOTO INDEX-Sheets 26
Four frames from Sep 1938.  Goose Creek","2018-02-07 16:23:13.834867+00","2018-02-07 16:23:13.834834+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a2b69eb7-606d-4a76-bde2-c449a057f52a","unknown-1971","1971-04-02","1971-04-02",t,"None
","2018-02-07 16:23:14.765326+00","2018-02-07 16:23:14.765306+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a7b81840-cbdb-420f-8125-fbd0304f58f2","DAG-1975","1975-01-26","1975-01-26",t,"None
Roll 174:  14","2018-02-07 16:23:15.128152+00","2018-02-07 16:23:15.128132+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b2b691a6-c33a-47a7-9b6a-3fa490268f91","CGQ-1958","1958-12-20","1958-12-20",t,"None
PHOTO INDEX","2018-02-07 16:23:16.174492+00","2018-02-07 16:23:16.174466+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a4c580aa-169d-4e04-bf37-2dd63377ad44","CRE-1953","1953-01-10","1953-01-20",t,"None
PHOTO INDEX
","2018-02-07 16:23:16.529377+00","2018-02-07 16:23:16.529341+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"081902de-5201-4911-b253-c0e0655e23e5","BQR-1939","1939-01-31","1939-11-29",t,"","2018-02-07 16:22:53.277778+00","2018-05-02 12:52:31.669063+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"77537140-6104-40fe-a47b-f9a19ee67846","CLG-1951","1951-01-04","1951-01-04",t,"","2018-02-07 16:22:55.156491+00","2018-07-30 13:49:24.351439+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"452ee1c4-8814-4145-9aad-3e308a6995bc","AWQ-1958","1958-04-11","1958-04-22",t,"","2018-02-07 16:23:15.53147+00","2018-04-24 21:25:35.144668+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c4555227-31c2-47d4-b7d2-2470254c1755","DJX-1964","1964-10-31","1964-11-13",t,"","2018-02-07 16:23:14.280339+00","2018-04-07 15:55:23.660015+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2043c20d-c63b-4b49-b312-470af5584656","AWS-1964","1964-10-23","1964-10-25",t,"None
Contains portions of rolls 1FF-5FF.","2018-02-07 16:23:04.059404+00","2018-04-07 17:50:58.073403+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d7f0d537-dbdc-47a9-ab22-726be7a0b9ae","DAC-1950","1950-12-30","1950-12-30",t,"","2018-02-07 16:23:01.869173+00","2018-04-07 16:51:52.997033+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1467fb41-93d1-4b09-ba2d-a54cb33c0e60","DYI-1948","1948-11-24","1948-11-24",t,"","2018-02-07 16:23:11.896772+00","2018-04-24 21:10:50.425394+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"836ef4b5-abc7-4c4a-897b-09d09eff53f8","DJT-1956","1956-03-16","1956-04-16",t,"","2018-02-07 16:22:50.639716+00","2018-04-07 18:53:19.726386+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"02e348a1-f3df-4757-991e-8a2ae77cf9b5","CUK-1957","1957-02-27","1957-02-27",t,"","2018-02-07 16:22:59.149912+00","2018-04-07 19:39:03.132568+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4e1c31c4-5d13-4a6f-8672-8da77c825dea","DMI-1958","1958-01-01","1958-01-30",t,"","2018-02-07 16:23:07.131914+00","2018-04-07 21:23:20.817245+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"04d01c50-cbc4-43db-a166-373e7cb50082","AWP-1957","1957-11-30","1957-11-30",t,"None
Contains rolls 6-15.","2018-02-07 16:22:50.192492+00","2018-04-07 21:15:25.09731+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5549b128-2bdb-4cc5-a12c-745a7d2959e5","CLE-1965","1965-12-04","1965-12-04",t,"","2018-02-07 16:23:11.235148+00","2018-04-07 22:06:54.943805+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1b38fe57-a77f-444a-b32c-f1aef5532b3c","BQZ-1958","1958-11-10","1958-12-11",t,"","2018-02-07 16:23:10.647376+00","2018-07-20 19:06:38.455013+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"dfd41d1d-fdbe-4854-8c81-cda6b5015956","CRP-1967","1967-02-16","1967-05-16",t,"","2018-02-07 16:23:01.222995+00","2018-04-07 22:51:12.945481+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d9a37f5f-df9d-4d21-b52c-9efba9267b40","CGT-1959","1959-02-06","1959-02-15",t,"None
PHOTO INDEX
Major Cities","2018-02-07 16:23:02.238453+00","2018-04-08 00:09:38.783773+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"02b3dcee-b90e-42c7-ac35-82f1f76f2e29","DDG-1963","1963-02-14","1963-02-26",t,"Contains rolls 1DD-3DD.","2018-02-07 16:22:58.34325+00","2018-04-10 18:36:38.40723+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2c83d61b-0d2a-4680-b4a1-4f2d035785bd","AWQ-1965","1965-12-06","1965-12-06",t,"","2018-02-07 16:23:12.218822+00","2018-04-24 21:25:45.296158+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"aeba86f0-1a71-470f-bc49-180bc54eba62","AWW-1965","1965-11-29","1965-12-04",t,"","2018-02-07 16:22:57.416252+00","2018-04-26 18:39:40.004447+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"475f6dcb-e99b-4ebe-ad3b-48c3b7e4da7f","BQQ-1938","1938-10-26","1938-10-26",t,"","2018-02-07 16:22:55.480121+00","2018-04-26 18:42:50.509166+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7a9e91b6-af92-4c63-8e19-e6f15b1c254d","CRC-1963","1963-11-14","1963-11-14",t,"","2018-02-07 16:23:13.512416+00","2018-05-24 19:48:45.752974+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"7b242374-ce69-49b3-a974-ed17c30e4528","CRN-1967","1967-05-07","1967-05-08",t,"","2018-02-07 16:22:56.448741+00","2018-07-30 13:36:45.191202+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c047d0e0-e9ac-4e52-a290-bdb0717dbfc2","BQS-1949","1949-02-04","1949-02-04",t,"","2018-02-07 16:22:54.431197+00","2018-07-30 13:43:48.86795+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"62501f7a-1632-47f4-94f0-969a7f013a51","BQS-1958","1958-11-19","1958-11-28",t,"","2018-02-07 16:23:09.806901+00","2018-07-30 13:44:37.751639+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"db9ac157-6788-4bb1-bd40-e825bc0141f8","DAU-1974","1974-07-21","1974-07-21",t,"None
Roll 174","2018-02-07 16:23:16.97184+00","2018-02-07 16:23:16.971793+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"53d05fc3-dcf6-4668-a3fd-42fa6b900c7b","DJX-1972","1972-02-26","1972-02-26",t,"None
Pat Mayse Lake & Lake Crook
PHOTO INDEX","2018-02-07 16:23:17.821311+00","2018-02-07 16:23:17.821276+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9e3a14a9-a482-4e89-b30a-811c9e1fd1c4","CRH-1940","1940-12-08","1940-12-09",t,"None
Portion of rolls 1-3.
","2018-02-07 16:23:18.306136+00","2018-02-07 16:23:18.306111+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1cc3867c-d8ee-4b6a-a416-50a850c3c35e","BRL-1973","1973-10-30","1973-10-30",t,"None
Contains portions of roll 173","2018-02-07 16:23:18.832331+00","2018-02-07 16:23:18.832295+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2f51a8f8-3ab1-44c6-9614-b9e1ddca52c0","CZW-1963","1963-10-16","1963-10-16",t,"None
PHOTO INDEX","2018-02-07 16:23:19.760277+00","2018-02-07 16:23:19.760255+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"405a096e-1bc3-4873-99ff-1c299dc5941d","CZX-1950","1950-03-24","1950-05-02",t,"None

PHOTO INDEX","2018-02-07 16:23:20.083248+00","2018-02-07 16:23:20.083225+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"96f5850b-39b2-4100-8e3b-b2970087c17b","CGR-1955","1955-01-30","1955-01-30",t,"None
PHOTO INDEX","2018-02-07 16:23:21.721785+00","2018-02-07 16:23:21.721764+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a0fec8ba-6ff9-4c67-9010-140ec45776b1","DAT-1954","1954-01-29","1954-01-29",t,"None
PHOTO INDEX","2018-02-07 16:23:22.046128+00","2018-02-07 16:23:22.046108+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e2a74aa1-ece0-423c-ba00-5c0983bbc69b","AWR-1956","1956-03-08","1956-03-08",t,"None
PHOTO INDEX","2018-02-07 16:23:22.367585+00","2018-02-07 16:23:22.367565+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1462fbf6-7e6d-4d41-bc73-c66d5ce75d2f","CUT-1941","1941-08-17","1941-08-17",t,"None
","2018-02-07 16:23:23.751177+00","2018-02-07 16:23:23.751156+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1b0728e8-67b7-4ad1-b4da-1ea163699b45","DMG-1965","1965-12-05","1965-12-05",t,"None
Contains portions of roll 1.
PHOTO INDEX","2018-02-07 16:23:24.885962+00","2018-02-07 16:23:24.885941+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d7d84bac-1952-47b3-a4fb-9d0f8bf230dc","EKE-1962","1962-01-27","1962-01-27",t,"None
PHOTO INDEX","2018-02-07 16:23:26.502592+00","2018-02-07 16:23:26.50257+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"32480288-127d-453b-acbb-5f5e6d4a90e5","BQT-1958","1958-12-28","1958-12-28",t,"None
PHOTO INDEX","2018-02-07 16:23:26.823326+00","2018-02-07 16:23:26.823304+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4a86fc97-2113-4ed9-ba1a-bc66e1db5956","DCA-1970","1970-02-03","1970-02-03",t,"None
PHOTO INDEX","2018-02-07 16:23:27.145058+00","2018-02-07 16:23:27.145012+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d5480c08-72f2-4693-a244-f751149b083c","CRD-1957","1957-11-25","1957-11-25",t,"None
PHOTO INDEX","2018-02-07 16:23:27.790339+00","2018-02-07 16:23:27.790319+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"61e00abd-cb6e-426a-81fe-ba184325233e","CKP-1941","1941-03-01","1941-03-01",t,"None
PHOTO INDEX; missing sheet 1","2018-02-07 16:23:28.111031+00","2018-02-07 16:23:28.110971+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ec309cfa-9c4f-4980-8826-1eb6f88dc4e3","CVD-1953","1953-03-12","1953-03-12",t,"None
PHOTO INDEX","2018-02-07 16:23:28.433677+00","2018-02-07 16:23:28.433645+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"da61c1aa-d149-4d78-a78e-c39cb2c9b4f7","DMB-1951","1951-03-21","1951-03-21",t,"None
PHOTO INDEX","2018-02-07 16:23:29.197749+00","2018-02-07 16:23:29.197716+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5a315169-63c7-46c2-99af-55b2957a8359","CXB-1941","1941-01-10","1941-12-28",t,"None
Portions of rolls 4-8 and 11-13.  No index.
PHOTO INDEX","2018-02-07 16:23:29.840403+00","2018-02-07 16:23:29.840381+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a683f2bf-1a86-4c03-9dbb-58d72cc6a298","BQW-1954","1954-05-28","1954-05-28",t,"None
PHOTO INDEX","2018-02-07 16:23:30.283276+00","2018-02-07 16:23:30.283242+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d283baaa-e1b2-4308-b8fc-3fe38bb2d4c1","CUT-1974","1974-01-09","1974-01-09",t,"None
PHOTO INDEX","2018-02-07 16:23:31.275781+00","2018-02-07 16:23:31.27576+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d31313f6-8b8b-4131-8758-fdceca064edd","CKN-1968","1968-10-29","1968-10-29",t,"","2018-02-07 16:23:37.909533+00","2018-07-20 16:07:03.27379+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"0ffa6de6-b180-48e6-a8b9-ba7d9e2f73f8","DIX-1956","1956-04-10","1956-04-10",t,"None
Roll 5: 110","2018-02-07 16:23:32.01095+00","2018-02-07 16:23:32.010929+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"0da5e660-55ee-4f26-8731-220eb1229174","CUO-1941","1941-06-19","1941-06-19",t,"None
Red River","2018-02-07 16:23:32.426209+00","2018-02-07 16:23:32.426188+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"49159af1-2b80-415d-aeb3-b59b1b4a0c8d","DLH-1970","1970-01-10","1970-01-10",t,"None
PHOTO INDEX","2018-02-07 16:23:32.833215+00","2018-02-07 16:23:32.833196+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8e9f4eda-18b3-4756-9b0d-f198164233ba","EKE-1940","1940-01-30","1940-01-30",t,"None
Contains portions of rolls 8","2018-02-07 16:23:33.154962+00","2018-02-07 16:23:33.154914+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"50cc8bb0-8a15-4958-8e2b-8ceb401c9dcc","DAC-1964","1964-01-02","1964-01-03",t,"","2018-02-07 16:23:38.756366+00","2018-06-06 14:29:02.321051+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5dde4bdc-b8a6-4c54-ae93-3b4cacddd0e6","DJW-1951","1951-01-19","1951-01-19",t,"None
PHOTO INDEX","2018-02-07 16:23:34.741564+00","2018-02-07 16:23:34.741544+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"39563dc6-a41c-4ad9-95a4-2840a5de81af","CGI-1940","1940-01-04","1940-01-04",t,"None
PHOTO INDEX","2018-02-07 16:23:35.066109+00","2018-02-07 16:23:35.066073+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d04ea9ba-c5d6-4f0a-8fea-6f801cee2b35","CGP-1957","1957-12-03","1957-12-03",t,"None
PHOTO INDEX","2018-02-07 16:23:36.410102+00","2018-02-07 16:23:36.410069+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f896bce7-ae0a-4679-a0ca-dedb5de4419e","CGR-1968","1968-11-13","1968-11-13",t,"None
Contains 1JJ-4
Teague City Lake (Frame 1JJ-20) & Northwest Teague (Frame 3JJ-91)","2018-02-07 16:23:36.733148+00","2018-02-07 16:23:36.733128+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b37d4b8c-8062-4063-82df-25a9b1752d5c","CGU-1963","1963-12-31","1963-12-31",t,"None
PHOTO INDEX
PHOTO INDEX","2018-02-07 16:23:40.410323+00","2018-02-07 16:23:40.410301+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"04dc6f7b-bda9-4d66-8b98-0e46bc2df1a2","CVE-1957","1957-03-12","1957-03-12",t,"None
PHOTO INDEX","2018-02-07 16:23:41.318701+00","2018-02-07 16:23:41.318681+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d7215180-1d34-449a-9ae5-ddc68b56ca83","DQL-1967","1967-10-21","1967-10-21",t,"None
Contains portions of rolls 5-7 & 9-12.","2018-02-07 16:23:41.64502+00","2018-02-07 16:23:41.644999+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1a956428-91e6-4fd1-ad73-4a8c108a8b87","48157-1972","1972-01-16","1972-01-16",t,"None
SOME DUPLICATES.  NO INDEX MAP.","2018-02-07 16:23:42.013484+00","2018-02-07 16:23:42.013464+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"158b2947-63f5-4390-bdd0-d0e02102e850","CGP-1971","1971-02-05","1971-02-05",t,"None
White River Reservoir","2018-02-07 16:23:42.376704+00","2018-02-07 16:23:42.376683+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"01204eed-37ed-40b0-804a-bbabd54824c4","CUX-1962","1962-11-04","1962-11-04",t,"","2018-02-07 16:23:33.928322+00","2018-04-24 21:06:58.37177+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"beab5c64-3abf-4301-9021-d869f242174d","AWP-1958","1958-09-05","1958-09-18",t,"None

PHOTO INDEX ALTERNATE SCALE INCLUDED FOR 1/7 2/7 & 3/7","2018-02-07 16:23:17.376659+00","2018-04-07 21:14:59.697849+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ba310008-6082-45c8-b91e-a5a8fdccc24c","DCA-1960","1960-02-25","1960-05-08",t,"","2018-02-07 16:23:26.055857+00","2018-04-07 15:05:57.648601+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e87ca1e1-129e-4005-9fd0-4f6dd9851fb9","CUQ-1958","1958-01-24","1958-09-14",t,"","2018-02-07 16:23:38.273817+00","2018-04-07 15:27:30.871513+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c4415728-ce1a-4431-bd46-c4923cb311e8","BQW-1973","1973-03-04","1973-03-14",t,"","2018-02-07 16:23:22.69152+00","2018-04-07 15:19:08.602809+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"07287d48-e02f-4ebe-8b73-67891bd0a734","BQY-1973","1973-01-19","1973-01-22",t,"","2018-02-07 16:23:39.806734+00","2018-04-07 15:41:26.317886+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"07ba6873-cebf-489b-9152-af355e03301e","ERI-1967","1967-01-05","1967-10-21",t,"","2018-02-07 16:23:19.277054+00","2018-04-07 15:52:20.583621+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9f2cf435-1f94-453f-abbb-72249df1943f","AWP-1975","1975-01-08","1975-01-08",t,"","2018-02-07 16:23:40.994893+00","2018-04-24 21:15:25.210342+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3fa42245-ee21-466b-b645-cd89b22748c7","CGK-1960","1960-01-27","1960-01-27",t,"","2018-02-07 16:23:29.519054+00","2018-04-07 18:38:17.945872+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3d71d22e-209e-4cd5-9ebb-336db2129ea3","CUI-1958","1958-04-07","1958-04-07",t,"","2018-02-07 16:23:25.331055+00","2018-04-07 20:18:25.086303+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"295543e8-fb1d-4351-a972-1668c8a1631d","CVE-1962","1962-12-29","1962-12-29",t,"","2018-02-07 16:23:24.483246+00","2018-04-07 20:24:59.220319+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f658fee6-9daa-46f4-82f0-02e385687180","BRL-1955","1955-08-24","1955-10-15",t,"","2018-02-07 16:23:20.526204+00","2018-04-07 20:29:29.420733+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"057dad51-5936-480a-b13d-167fa532237d","CGB-1954","1954-12-09","1954-12-09",t,"Northern part of county, No index","2018-02-07 16:23:28.75592+00","2018-07-20 18:13:24.987105+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a7d1b2aa-d2c2-4375-84ae-11b76def0ad9","CRF-1950","1950-02-15","1950-03-16",t,"","2018-02-07 16:23:37.260336+00","2018-04-07 23:12:40.80535+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"09c7c843-27f5-4833-9d12-570601ceee11","COQ-1954","1954-05-21","1954-08-04",t,"None
Contains portions of rolls 1N","2018-02-07 16:23:35.394581+00","2018-04-07 23:33:52.695229+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"94cec06b-d356-43b2-8d08-dff881de9a8c","CSY-1940","1940-11-15","1940-11-15",t,"","2018-02-07 16:23:24.11725+00","2018-04-07 23:13:32.077445+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"18a08565-8cdc-4925-910d-c33491958099","AWQ-1953","1953-02-12","1953-11-25",t,"","2018-02-07 16:23:23.180593+00","2018-04-24 21:24:46.344896+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2afa4a3c-08e3-494a-a27e-977e6f1041ac","CFV-1955","1955-02-17","1955-02-17",t,"","2018-02-07 16:23:27.468645+00","2018-04-24 21:29:31.720035+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5a600daf-810f-48ed-84db-fb409160cdf9","CFV-1980","1980-11-19","1980-11-19",t,"","2018-02-07 16:23:25.733096+00","2018-04-24 21:30:25.572972+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9755fdf2-4ed4-41bd-bcaf-e3c47be7e9cf","DEP-1946","1946-03-01","1946-03-01",t,"","2018-02-07 16:23:35.92187+00","2018-04-26 19:58:13.610171+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"56490923-c080-4cff-8433-f50d4c08e71d","DAN-1944","1944-12-14","1944-12-14",t,"None
PHOTO INDEX","2018-02-07 16:23:21.236877+00","2018-05-11 15:58:51.990474+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8cf5f4f7-be21-41c7-bbd4-0e98682b0042","CKK-1950","1950-11-06","1950-11-24",t,"","2018-02-07 16:23:30.684+00","2018-07-30 19:16:31.344995+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"27461f22-5b5d-4278-a0ff-eaca76b869e0","CKX-1955","1955-12-03","1955-12-06",t,"","2018-02-07 16:23:33.561741+00","2018-07-20 18:18:42.369687+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5bf21548-92cf-434e-8571-b0716546da61","CZY-1957","1957-11-08","1957-11-08",t,"None
Contains portions of rolls 1-5.","2018-02-07 16:23:42.779938+00","2018-02-07 16:23:42.779918+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e9e189ef-e844-4282-8b7b-b246781053c7","CRF-1969","1969-12-22","1969-12-24",t,"None
PHOTO INDEX
","2018-02-07 16:23:43.184417+00","2018-02-07 16:23:43.184396+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4c5aca55-cf09-41cd-bb72-769f3812cafe","CLB-1958","1958-01-16","1958-01-16",t,"None
PHOTO INDEX","2018-02-07 16:23:43.673276+00","2018-02-07 16:23:43.673256+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fc7e5a36-91b7-49b3-8835-4f128c827792","DAN-1970","1970-11-19","1970-11-19",t,"None
2MM-191
PHOTO INDEX","2018-02-07 16:23:43.998036+00","2018-02-07 16:23:43.998014+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e3e45b44-2029-47b3-882e-d1662b5f8a33","BQR-1983","1983-01-23","1983-01-23",t,"None

","2018-02-07 16:23:44.485935+00","2018-02-07 16:23:44.485887+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fb360362-3434-4c62-9ec4-dbc2df8857b9","CGW-1981","1981-11-01","1981-11-01",t,"None
Ft Parker State Park","2018-02-07 16:23:45.016574+00","2018-02-07 16:23:45.016554+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9b9d278e-ccd4-40bc-9525-ccb78c0434f3","DQK-1952","1952-05-11","1952-05-11",t,"None
PHOTO INDEX","2018-02-07 16:23:46.431049+00","2018-02-07 16:23:46.431017+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ac378bfa-1ef7-4db9-92d8-4e41828a3cfe","DAU-1959","1959-08-11","1959-08-11",t,"None
PHOTO INDEX","2018-02-07 16:23:46.756774+00","2018-02-07 16:23:46.756754+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1bcd4f28-ab76-4873-a386-15289ce5b4b4","CKZ-1966","1966-04-07","1966-04-07",t,"None
Contains Portions of Rolls 1GG and 2GG.","2018-02-07 16:23:47.078727+00","2018-02-07 16:23:47.078704+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
